,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
3311,2013,10,26,18,71,-5,14,1020,SE,17.43,0,0
407,2013,10,26,19,91,1,9,1020,cv,0.89,0,0
32274,2013,10,26,20,129,1,9,1020,SE,0.89,0,0
30679,2013,10,26,21,150,1,7,1020,cv,0.89,0,0
3979,2013,10,26,22,168,1,6,1020,SE,0.89,0,0
215,2013,10,26,23,188,1,6,1019,cv,0.89,0,0
25084,2013,10,27,0,215,0,6,1019,cv,1.78,0,0
40054,2013,10,27,1,165,1,5,1019,NE,0.89,0,0
2104,2013,10,27,2,178,1,4,1019,NE,1.78,0,0
35844,2013,10,27,3,199,1,4,1018,cv,0.45,0,0
23756,2013,10,27,4,196,0,3,1018,cv,1.34,0,0
34822,2013,10,27,5,144,0,3,1019,NE,0.89,0,0
5441,2013,10,27,6,107,0,3,1018,NW,0.89,0,0
8705,2013,10,27,7,108,0,3,1019,NW,1.78,0,0
14471,2013,10,27,8,113,2,4,1019,NW,2.67,0,0
2913,2013,10,27,9,127,4,8,1019,cv,0.45,0,0
29663,2013,10,27,10,155,1,10,1019,SE,1.79,0,0
1585,2013,10,27,11,197,0,12,1018,cv,1.79,0,0
40017,2013,10,27,12,222,1,14,1017,cv,2.68,0,0
42849,2013,10,27,13,245,1,15,1016,cv,3.57,0,0
1829,2013,10,27,14,241,1,15,1016,SE,1.79,0,0
19822,2013,10,27,15,258,1,15,1015,SE,4.92,0,0
38180,2013,10,27,16,243,2,15,1016,SE,6.71,0,0
18216,2013,10,27,17,234,3,12,1016,SE,7.6,0,0
24671,2013,10,27,18,274,4,10,1016,cv,0.45,0,0
12167,2013,10,27,19,295,4,9,1017,cv,1.34,0,0
35586,2013,10,27,20,310,4,8,1017,NE,0.89,0,0
41401,2013,10,27,21,335,4,8,1017,SE,0.89,0,0
26075,2013,10,27,22,347,4,7,1018,cv,0.45,0,0
5406,2013,10,27,23,385,3,6,1017,NE,0.89,0,0
6803,2013,10,28,0,407,3,6,1018,NW,0.89,0,0
20449,2013,10,28,1,402,3,6,1018,NW,1.78,0,0
17968,2013,10,28,2,348,3,6,1018,NW,3.57,0,0
31000,2013,10,28,3,318,2,5,1018,NW,5.36,0,0
31580,2013,10,28,4,270,2,5,1018,NW,7.15,0,0
26528,2013,10,28,5,273,2,5,1018,NW,10.28,0,0
7963,2013,10,28,6,274,1,4,1018,NW,13.41,0,0
15302,2013,10,28,7,273,2,5,1018,NW,15.2,0,0
37898,2013,10,28,8,269,3,7,1019,NW,19.22,0,0
22976,2013,10,28,9,282,4,9,1019,NW,22.35,0,0
15821,2013,10,28,10,279,3,12,1020,NW,24.14,0,0
6658,2013,10,28,11,275,2,14,1019,NW,28.16,0,0
33334,2013,10,28,12,284,2,15,1019,NW,31.29,0,0
32527,2013,10,28,13,274,2,16,1018,NW,33.08,0,0
15461,2013,10,28,14,275,2,17,1018,cv,0.89,0,0
43324,2013,10,28,15,270,3,16,1018,SE,1.79,0,0
25582,2013,10,28,16,292,4,15,1018,SE,3.58,0,0
17800,2013,10,28,17,321,5,14,1019,SE,5.37,0,0
24305,2013,10,28,18,327,6,12,1020,SE,7.16,0,0
2059,2013,10,28,19,348,6,13,1022,SE,8.95,0,0
5680,2013,10,28,20,393,6,12,1022,SE,12.08,0,0
14719,2013,10,28,21,386,6,11,1023,NW,1.79,0,0
22984,2013,10,28,22,385,6,10,1024,NW,3.58,0,0
26469,2013,10,28,23,359,6,10,1024,NW,5.37,0,0
31401,2013,10,29,0,367,5,9,1025,NE,1.79,0,0
34666,2013,10,29,1,144,5,8,1025,cv,0.89,0,0
31854,2013,10,29,2,28,3,6,1026,NW,3.13,0,0
9223,2013,10,29,3,15,3,5,1026,NW,6.26,0,0
10588,2013,10,29,4,13,2,5,1026,NW,8.05,0,0
2900,2013,10,29,5,16,2,5,1027,cv,0.89,0,0
27275,2013,10,29,6,17,0,3,1027,cv,1.78,0,0
6594,2013,10,29,7,20,1,4,1028,cv,2.67,0,0
9899,2013,10,29,8,24,-1,10,1029,NW,1.79,0,0
18050,2013,10,29,9,21,-1,12,1030,NW,3.58,0,0
22908,2013,10,29,10,14,-3,14,1030,NW,6.71,0,0
35946,2013,10,29,11,9,-4,15,1029,NW,9.84,0,0
37117,2013,10,29,12,7,-7,16,1028,NW,12.97,0,0
24627,2013,10,29,13,10,-8,16,1028,NW,16.1,0,0
30897,2013,10,29,14,10,-9,16,1027,NE,3.13,0,0
84,2013,10,29,15,12,-10,17,1027,NE,4.92,0,0
10045,2013,10,29,16,12,-9,16,1026,SE,1.79,0,0
43140,2013,10,29,17,17,-7,13,1027,SE,3.58,0,0
38611,2013,10,29,18,38,-4,10,1027,SE,5.37,0,0
8553,2013,10,29,19,35,-3,8,1028,cv,0.89,0,0
35482,2013,10,29,20,36,-4,8,1028,SE,1.79,0,0
30593,2013,10,29,21,46,-4,8,1029,SE,3.58,0,0
36693,2013,10,29,22,52,-2,4,1029,NE,0.89,0,0
38478,2013,10,29,23,57,-2,4,1029,SE,0.89,0,0
42471,2013,10,30,0,64,-1,4,1029,cv,0.89,0,0
9582,2013,10,30,1,103,-1,3,1029,cv,1.78,0,0
31149,2013,10,30,2,123,-2,2,1029,NE,0.89,0,0
30694,2013,10,30,3,128,-2,2,1029,NW,1.79,0,0
23677,2013,10,30,4,135,-2,2,1029,NW,4.92,0,0
27272,2013,10,30,5,87,-2,1,1029,cv,0.89,0,0
34102,2013,10,30,6,46,-2,1,1029,NE,0.89,0,0
7115,2013,10,30,7,37,-2,1,1029,cv,0.89,0,0
4053,2013,10,30,8,44,0,4,1030,NW,1.79,0,0
40675,2013,10,30,9,37,-1,7,1030,NW,3.58,0,0
9865,2013,10,30,10,37,-1,11,1030,cv,0.89,0,0
38735,2013,10,30,11,37,-2,11,1029,cv,1.78,0,0
7547,2013,10,30,12,51,-3,14,1028,cv,2.67,0,0
7874,2013,10,30,13,70,-3,14,1027,SE,1.79,0,0
11260,2013,10,30,14,74,-2,15,1026,SE,3.58,0,0
43707,2013,10,30,15,111,-2,15,1026,SE,6.71,0,0
30090,2013,10,30,16,101,-2,15,1025,SE,9.84,0,0
322,2013,10,30,17,103,-2,14,1025,SE,11.63,0,0
5045,2013,10,30,18,124,1,8,1026,cv,0.89,0,0
36498,2013,10,30,19,160,2,8,1026,cv,1.78,0,0
41375,2013,10,30,20,164,2,7,1027,cv,2.67,0,0
39339,2013,10,30,21,156,2,6,1027,SE,0.89,0,0
13913,2013,10,30,22,142,2,6,1027,cv,0.45,0,0
26405,2013,10,30,23,136,1,5,1027,NE,0.89,0,0
32870,2013,10,31,0,165,2,5,1027,NW,0.89,0,0
40671,2013,10,31,1,187,2,5,1027,cv,0.45,0,0
18530,2013,10,31,2,224,1,4,1027,NE,0.89,0,0
33188,2013,10,31,3,192,0,2,1027,NW,1.79,0,0
22749,2013,10,31,4,135,0,3,1027,NW,3.58,0,0
36673,2013,10,31,5,126,0,3,1027,NW,4.47,0,0
36054,2013,10,31,6,121,-1,2,1027,NW,6.26,0,0
10865,2013,10,31,7,118,-1,2,1028,NW,10.28,0,0
29979,2013,10,31,8,118,1,5,1029,NW,12.07,0,0
2999,2013,10,31,9,118,1,9,1029,NW,15.2,0,0
28081,2013,10,31,10,112,-1,10,1029,NW,18.33,0,0
855,2013,10,31,11,126,-1,13,1028,NW,21.46,0,0
7333,2013,10,31,12,127,-2,14,1027,NW,23.25,0,0
41376,2013,10,31,13,122,-1,14,1026,cv,0.89,0,0
24565,2013,10,31,14,131,-1,15,1026,cv,1.78,0,0
29184,2013,10,31,15,141,-1,14,1026,SE,3.13,0,0
19139,2013,10,31,16,151,0,13,1026,SE,4.92,0,0
20846,2013,10,31,17,149,1,12,1026,SE,5.81,0,0
13633,2013,10,31,18,174,2,10,1027,SE,6.7,0,0
31901,2013,10,31,19,233,3,9,1027,cv,0.89,0,0
17544,2013,10,31,20,218,4,8,1027,cv,1.34,0,0
26416,2013,10,31,21,211,3,6,1028,SE,0.89,0,0
8387,2013,10,31,22,229,2,5,1028,NE,0.89,0,0
28466,2013,10,31,23,280,2,5,1028,cv,0.89,0,0
3975,2013,11,1,0,274,2,5,1028,SE,0.89,0,0
31630,2013,11,1,1,289,2,4,1028,SE,1.78,0,0
15892,2013,11,1,2,311,2,4,1028,cv,0.45,0,0
18362,2013,11,1,3,299,1,4,1027,cv,0.9,0,0
20411,2013,11,1,4,308,2,4,1027,NW,0.89,0,0
34411,2013,11,1,5,297,1,4,1027,NW,1.78,0,0
4924,2013,11,1,6,233,1,4,1027,NE,1.79,0,0
34612,2013,11,1,7,178,2,4,1027,cv,0.45,0,0
23791,2013,11,1,8,167,3,5,1028,NE,1.79,0,0
14879,2013,11,1,9,139,3,7,1028,NE,2.68,0,0
43734,2013,11,1,10,145,3,9,1028,cv,0.89,0,0
18022,2013,11,1,11,166,2,10,1027,cv,1.78,0,0
1236,2013,11,1,12,189,3,11,1026,cv,2.67,0,0
9500,2013,11,1,13,190,4,11,1025,SE,1.79,0,0
12523,2013,11,1,14,254,3,12,1025,SE,3.58,0,0
4826,2013,11,1,15,266,3,13,1024,SE,6.71,0,0
14639,2013,11,1,16,241,2,12,1024,SE,8.5,0,0
38168,2013,11,1,17,206,2,12,1024,SE,12.52,0,0
20559,2013,11,1,18,177,3,11,1025,SE,15.65,0,1
15231,2013,11,1,19,180,4,10,1025,cv,0.89,0,0
30499,2013,11,1,20,175,5,10,1025,cv,1.78,0,0
26233,2013,11,1,21,188,4,10,1025,SE,1.79,0,0
10563,2013,11,1,22,209,3,9,1024,cv,0.89,0,0
37846,2013,11,1,23,205,3,7,1024,cv,1.78,0,0
3372,2013,11,2,0,196,4,7,1024,cv,2.67,0,0
23036,2013,11,2,1,195,4,7,1024,cv,3.56,0,0
22799,2013,11,2,2,205,5,8,1023,cv,4.45,0,0
37907,2013,11,2,3,213,3,6,1023,cv,5.34,0,0
30124,2013,11,2,4,223,3,5,1023,cv,5.79,0,0
36527,2013,11,2,5,231,2,4,1023,cv,6.24,0,0
17169,2013,11,2,6,238,1,3,1023,cv,7.13,0,0
14681,2013,11,2,7,242,2,4,1023,cv,7.58,0,0
37876,2013,11,2,8,247,2,4,1024,SE,0.89,0,0
24297,2013,11,2,9,290,4,6,1024,NE,1.79,0,0
37685,2013,11,2,10,297,6,9,1024,cv,0.89,0,0
6177,2013,11,2,11,323,5,11,1023,cv,1.78,0,0
43799,2013,11,2,12,356,5,12,1023,SE,1.79,0,0
19566,2013,11,2,13,388,5,13,1021,SE,3.58,0,0
10823,2013,11,2,14,329,5,14,1021,SE,6.71,0,0
20139,2013,11,2,15,310,5,14,1020,SE,9.84,0,0
31771,2013,11,2,16,292,5,13,1020,SE,12.97,0,0
34949,2013,11,2,17,309,4,10,1020,SE,14.76,0,0
412,2013,11,2,18,285,4,9,1021,SE,17.89,0,0
8314,2013,11,2,19,284,4,8,1021,SE,19.68,0,0
10776,2013,11,2,20,331,4,8,1021,SE,20.57,0,0
39836,2013,11,2,21,320,4,8,1021,cv,0.89,0,0
14882,2013,11,2,22,325,6,9,1022,NW,3.13,0,0
12155,2013,11,2,23,316,5,8,1022,SE,0.89,0,0
36730,2013,11,3,0,334,4,7,1022,cv,0.45,0,0
19315,2013,11,3,1,326,4,7,1022,cv,1.34,0,0
34656,2013,11,3,2,314,3,6,1022,cv,2.23,0,0
2658,2013,11,3,3,212,4,9,1022,NW,4.02,0,0
14990,2013,11,3,4,52,1,11,1021,NW,11.17,0,0
2175,2013,11,3,5,22,0,10,1022,NW,15.19,0,0
36452,2013,11,3,6,12,-2,11,1022,cv,3.13,0,0
13246,2013,11,3,7,14,-3,12,1022,NW,5.81,0,0
8155,2013,11,3,8,12,-3,13,1023,NW,12.96,0,0
10955,2013,11,3,9,13,-3,15,1024,NW,17.88,0,0
41603,2013,11,3,10,11,-4,17,1024,NW,27.71,0,0
11189,2013,11,3,11,15,-5,18,1024,NW,35.76,0,0
31765,2013,11,3,12,14,-7,19,1024,NW,43.81,0,0
12040,2013,11,3,13,10,-9,20,1024,NW,51.86,0,0
11951,2013,11,3,14,10,-9,19,1024,NW,60.8,0,0
41890,2013,11,3,15,10,-9,19,1024,NW,68.85,0,0
14514,2013,11,3,16,7,-8,18,1024,NW,76,0,0
9191,2013,11,3,17,6,-9,17,1025,NW,81.81,0,0
847,2013,11,3,18,16,-8,16,1025,NW,87.62,0,0
31764,2013,11,3,19,13,-7,11,1026,NE,1.79,0,0
39161,2013,11,3,20,13,-4,8,1027,cv,0.89,0,0
17991,2013,11,3,21,11,-6,8,1027,NE,1.79,0,0
1202,2013,11,3,22,11,-6,8,1028,NW,3.13,0,0
15097,2013,11,3,23,6,-4,5,1028,NW,4.92,0,0
39575,2013,11,4,0,9,-3,4,1029,cv,0.89,0,0
19578,2013,11,4,1,24,-2,4,1029,cv,1.78,0,0
14134,2013,11,4,2,19,-3,5,1030,cv,2.67,0,0
4026,2013,11,4,3,26,-3,3,1029,cv,3.56,0,0
37939,2013,11,4,4,27,-2,3,1029,NW,1.79,0,0
2074,2013,11,4,5,44,-4,7,1029,NW,3.58,0,0
4289,2013,11,4,6,46,-4,3,1030,NW,5.37,0,0
17407,2013,11,4,7,47,-3,3,1030,NE,0.89,0,0
27431,2013,11,4,8,48,0,7,1030,NW,1.79,0,0
33569,2013,11,4,9,41,-4,11,1030,NW,4.92,0,0
16498,2013,11,4,10,33,-5,14,1030,NW,8.05,0,0
33232,2013,11,4,11,33,-7,16,1030,cv,0.89,0,0
5940,2013,11,4,12,32,-6,17,1029,NW,1.79,0,0
3850,2013,11,4,13,38,-6,17,1027,SE,1.79,0,0
24604,2013,11,4,14,41,-7,18,1027,SE,4.92,0,0
20622,2013,11,4,15,25,-7,17,1026,SE,8.05,0,0
17517,2013,11,4,16,27,-7,17,1026,SE,12.07,0,0
34168,2013,11,4,17,33,-6,15,1025,SE,16.09,0,0
40530,2013,11,4,18,46,-4,12,1025,cv,0.89,0,0
32515,2013,11,4,19,62,-1,9,1026,SE,0.89,0,0
38961,2013,11,4,20,79,0,8,1025,cv,0.89,0,0
13727,2013,11,4,21,105,0,6,1026,SE,0.89,0,0
27972,2013,11,4,22,115,-1,7,1026,cv,0.89,0,0
10465,2013,11,4,23,129,-1,8,1025,SE,1.79,0,0
9541,2013,11,5,0,158,-1,6,1025,NE,1.79,0,0
12275,2013,11,5,1,178,-1,6,1024,NE,2.68,0,0
18146,2013,11,5,2,227,0,7,1024,cv,0.89,0,0
933,2013,11,5,3,223,-1,7,1023,NE,0.89,0,0
43700,2013,11,5,4,170,0,7,1023,cv,0.89,0,0
23989,2013,11,5,5,152,0,7,1022,SE,1.79,0,0
13943,2013,11,5,6,142,0,7,1022,cv,0.89,0,0
35188,2013,11,5,7,135,1,7,1022,cv,1.78,0,0
23772,2013,11,5,8,151,1,8,1021,SE,0.89,0,0
13396,2013,11,5,9,162,0,10,1022,NW,1.79,0,0
5745,2013,11,5,10,163,0,11,1021,NW,3.58,0,0
42504,2013,11,5,11,185,0,12,1021,cv,0.89,0,0
21877,2013,11,5,12,188,0,13,1020,cv,1.78,0,0
10636,2013,11,5,13,183,0,13,1019,cv,2.67,0,0
22865,2013,11,5,14,182,0,13,1019,SE,1.79,0,0
5135,2013,11,5,15,163,-1,13,1018,SE,3.58,0,0
42449,2013,11,5,16,173,0,13,1018,SE,5.37,0,0
39596,2013,11,5,17,190,2,11,1018,cv,0.89,0,0
10734,2013,11,5,18,221,2,8,1019,cv,1.78,0,0
13463,2013,11,5,19,254,2,8,1019,cv,2.67,0,0
40555,2013,11,5,20,260,1,6,1019,SE,0.89,0,0
11733,2013,11,5,21,286,2,5,1019,SE,1.78,0,0
25828,2013,11,5,22,304,1,5,1019,cv,0.89,0,0
40979,2013,11,5,23,295,1,5,1019,NW,1.79,0,0
39125,2013,11,6,0,296,1,4,1018,cv,0.89,0,0
8277,2013,11,6,1,270,1,4,1018,NW,1.79,0,0
33808,2013,11,6,2,247,0,3,1018,cv,0.89,0,0
27954,2013,11,6,3,266,0,3,1017,NW,1.79,0,0
23571,2013,11,6,4,263,-1,2,1017,NW,4.92,0,0
31045,2013,11,6,5,239,0,2,1016,NW,6.71,0,0
17464,2013,11,6,6,238,0,2,1016,cv,0.89,0,0
9354,2013,11,6,7,206,0,2,1016,cv,1.78,0,0
23534,2013,11,6,8,183,2,5,1017,NW,4.02,0,0
3545,2013,11,6,9,159,2,8,1017,NW,7.15,0,0
937,2013,11,6,10,162,1,11,1016,NW,8.94,0,0
42171,2013,11,6,11,173,0,13,1016,cv,1.79,0,0
32270,2013,11,6,12,149,-12,18,1015,NW,11.18,0,0
4641,2013,11,6,13,34,-17,18,1015,NW,25.04,0,0
27908,2013,11,6,14,26,-17,18,1015,NW,34.87,0,0
39428,2013,11,6,15,18,-17,18,1015,NW,46.05,0,0
21933,2013,11,6,16,15,-20,16,1016,NW,57.23,0,0
10125,2013,11,6,17,13,-19,15,1017,NW,70.19,0,0
28753,2013,11,6,18,12,-17,14,1018,NW,76,0,0
36560,2013,11,6,19,11,-16,14,1019,NW,87.18,0,0
20724,2013,11,6,20,12,-15,13,1020,NW,98.36,0,0
42023,2013,11,6,21,8,-13,11,1021,NW,106.41,0,0
26606,2013,11,6,22,6,-12,10,1022,NW,111.33,0,0
14600,2013,11,6,23,8,-12,10,1022,NW,116.25,0,0
41248,2013,11,7,0,10,-12,10,1022,NW,122.06,0,0
37811,2013,11,7,1,7,-11,8,1022,NW,125.19,0,0
1183,2013,11,7,2,7,-12,9,1022,NW,132.34,0,0
26512,2013,11,7,3,8,-11,8,1022,NW,138.15,0,0
21839,2013,11,7,4,7,-11,7,1022,NW,142.17,0,0
38862,2013,11,7,5,8,-11,7,1022,NW,146.19,0,0
41652,2013,11,7,6,15,-9,5,1022,cv,0.89,0,0
34658,2013,11,7,7,15,-7,1,1022,NW,0.89,0,0
39463,2013,11,7,8,27,-7,6,1023,cv,0.89,0,0
34251,2013,11,7,9,20,-11,11,1023,cv,1.78,0,0
21482,2013,11,7,10,17,-12,11,1023,cv,3.57,0,0
6441,2013,11,7,11,18,-15,12,1022,NW,3.13,0,0
26965,2013,11,7,12,24,-14,14,1021,SE,4.02,0,0
34619,2013,11,7,13,27,-15,14,1020,SE,8.94,0,0
19178,2013,11,7,14,38,-15,14,1019,SE,13.86,0,0
30266,2013,11,7,15,31,-14,14,1019,SE,19.67,0,0
7417,2013,11,7,16,35,-13,14,1018,SE,23.69,0,0
5448,2013,11,7,17,51,-11,10,1018,SE,26.82,0,0
19555,2013,11,7,18,56,-9,10,1019,SE,28.61,0,0
26921,2013,11,7,19,66,-5,6,1019,cv,0.89,0,0
17379,2013,11,7,20,89,-5,5,1019,NE,0.89,0,0
16539,2013,11,7,21,108,-5,5,1020,cv,0.89,0,0
27008,2013,11,7,22,112,-5,4,1020,cv,1.78,0,0
30213,2013,11,7,23,118,-6,4,1020,cv,2.67,0,0
42805,2013,11,8,0,164,-6,2,1020,NW,0.89,0,0
28553,2013,11,8,1,196,-4,2,1021,cv,0.45,0,0
10567,2013,11,8,2,188,-4,2,1021,cv,1.34,0,0
36556,2013,11,8,3,217,-6,0,1021,NW,1.79,0,0
10862,2013,11,8,4,174,-4,1,1021,NW,3.58,0,0
11527,2013,11,8,5,167,-4,0,1021,NW,4.47,0,0
1519,2013,11,8,6,151,-4,0,1021,cv,0.45,0,0
41792,2013,11,8,7,138,-4,0,1021,NW,0.89,0,0
11377,2013,11,8,8,121,-3,1,1022,NE,0.89,0,0
32053,2013,11,8,9,123,-2,6,1022,NW,1.79,0,0
41246,2013,11,8,10,110,-4,9,1022,NW,3.58,0,0
17216,2013,11,8,11,109,-5,10,1021,cv,0.89,0,0
13433,2013,11,8,12,128,-3,12,1020,SE,1.79,0,0
23235,2013,11,8,13,143,-3,13,1020,cv,0.89,0,0
14593,2013,11,8,14,159,-4,14,1019,SE,3.13,0,0
41378,2013,11,8,15,164,-3,14,1019,cv,0.89,0,0
32446,2013,11,8,16,175,-4,13,1018,SE,0.89,0,0
26255,2013,11,8,17,177,-2,11,1019,cv,0.89,0,0
26571,2013,11,8,18,191,-1,7,1019,SE,0.89,0,0
15305,2013,11,8,19,178,-1,7,1020,cv,0.45,0,0
25961,2013,11,8,20,195,0,7,1020,cv,0.9,0,0
3515,2013,11,8,21,181,0,8,1020,cv,1.79,0,0
7174,2013,11,8,22,169,1,8,1021,cv,2.68,0,0
42646,2013,11,8,23,173,0,7,1021,cv,3.13,0,0
15170,2013,11,9,0,178,0,6,1021,cv,4.02,0,0
20490,2013,11,9,1,170,-1,6,1021,NW,1.79,0,0
5936,2013,11,9,2,160,-1,5,1021,NW,3.58,0,0
23395,2013,11,9,3,161,0,5,1021,NW,5.37,0,0
34324,2013,11,9,4,164,-1,6,1022,cv,0.89,0,0
17278,2013,11,9,5,171,0,5,1021,cv,1.78,0,0
12248,2013,11,9,6,178,-1,5,1021,NW,0.89,0,0
41663,2013,11,9,7,176,0,6,1022,NW,2.68,0,0
27933,2013,11,9,8,179,0,7,1022,NW,6.7,0,0
40230,2013,11,9,9,175,0,9,1023,NW,10.72,0,0
8882,2013,11,9,10,179,-1,11,1022,NW,13.85,0,0
20835,2013,11,9,11,148,-1,12,1023,NW,16.98,0,0
31856,2013,11,9,12,118,-3,14,1022,NW,21,0,0
38495,2013,11,9,13,79,-5,15,1022,NE,3.13,0,0
42794,2013,11,9,14,115,-7,16,1022,NW,4.92,0,0
14923,2013,11,9,15,46,-8,15,1022,NE,3.13,0,0
43452,2013,11,9,16,32,-7,14,1023,NW,1.79,0,0
1174,2013,11,9,17,20,-7,12,1024,NW,4.92,0,0
12375,2013,11,9,18,6,-11,13,1025,NW,10.73,0,0
36224,2013,11,9,19,6,-13,13,1027,NW,20.56,0,0
1520,2013,11,9,20,7,-13,11,1028,NW,33.52,0,0
32676,2013,11,9,21,13,-13,10,1030,NW,40.67,0,0
10856,2013,11,9,22,8,-17,9,1030,NW,53.63,0,0
32338,2013,11,9,23,6,-22,7,1031,NW,63.46,0,0
12213,2013,11,10,0,8,-28,6,1032,NW,72.4,0,0
24960,2013,11,10,1,6,-27,3,1033,NW,81.34,0,0
30089,2013,11,10,2,3,-31,2,1034,NW,91.17,0,0
11594,2013,11,10,3,4,-30,1,1034,NW,102.35,0,0
12084,2013,11,10,4,3,-30,1,1033,NW,110.4,0,0
7637,2013,11,10,5,3,-28,0,1033,NW,116.21,0,0
28514,2013,11,10,6,6,-28,1,1032,NW,124.26,0,0
39793,2013,11,10,7,8,-28,1,1032,NW,130.07,0,0
35377,2013,11,10,8,9,-28,2,1033,NW,138.12,0,0
38588,2013,11,10,9,10,-28,3,1032,NW,145.27,0,0
32069,2013,11,10,10,14,-30,5,1032,NW,152.42,0,0
29825,2013,11,10,11,9,-31,7,1030,NW,159.57,0,0
29812,2013,11,10,12,5,-30,8,1028,NW,167.62,0,0
6771,2013,11,10,13,6,-30,8,1027,NW,177.45,0,0
4032,2013,11,10,14,5,-27,10,1025,NW,187.28,0,0
21742,2013,11,10,15,12,-26,10,1024,NW,196.22,0,0
37125,2013,11,10,16,9,-26,10,1024,NW,204.27,0,0
43133,2013,11,10,17,17,-24,10,1024,NW,210.08,0,0
33013,2013,11,10,18,46,-22,9,1025,SE,4.92,0,0
10116,2013,11,10,19,53,-21,8,1025,SE,8.94,0,0
48,2013,11,10,20,72,-19,8,1026,NW,4.92,0,0
9367,2013,11,10,21,78,-18,3,1027,NE,1.79,0,0
29576,2013,11,10,22,56,-16,3,1028,NW,3.13,0,0
24228,2013,11,10,23,16,-15,3,1029,cv,0.89,0,0
22497,2013,11,11,0,14,-12,1,1030,NW,1.79,0,0
33707,2013,11,11,1,25,-13,1,1030,NW,3.58,0,0
2722,2013,11,11,2,20,-13,2,1031,cv,0.89,0,0
27513,2013,11,11,3,23,-12,1,1031,NW,3.13,0,0
33130,2013,11,11,4,21,-14,1,1031,NW,4.92,0,0
10039,2013,11,11,5,24,-10,0,1031,NW,6.71,0,0
37323,2013,11,11,6,15,-11,-2,1030,NW,8.5,0,0
2314,2013,11,11,7,17,-11,-1,1031,NW,10.29,0,0
39071,2013,11,11,8,26,-11,7,1031,cv,0.45,0,0
13200,2013,11,11,9,23,-12,8,1031,NW,3.13,0,0
37263,2013,11,11,10,27,-16,11,1031,NW,7.15,0,0
15422,2013,11,11,11,20,-17,12,1030,NW,10.28,0,0
9843,2013,11,11,12,14,-16,12,1028,NW,14.3,0,0
23073,2013,11,11,13,15,-16,13,1027,SE,4.02,0,0
7854,2013,11,11,14,38,-16,13,1026,SE,8.04,0,0
41371,2013,11,11,15,38,-14,13,1025,SE,12.96,0,0
42185,2013,11,11,16,42,-14,12,1025,SE,18.77,0,0
2522,2013,11,11,17,48,-14,10,1024,SE,23.69,0,0
27403,2013,11,11,18,52,-13,7,1025,SE,25.48,0,0
27373,2013,11,11,19,66,-11,7,1024,SE,27.27,0,0
24540,2013,11,11,20,76,-9,4,1025,cv,0.89,0,0
11259,2013,11,11,21,81,-8,2,1025,SE,0.89,0,0
31377,2013,11,11,22,87,-6,2,1025,SE,1.78,0,0
5470,2013,11,11,23,98,-6,2,1025,cv,0.89,0,0
5483,2013,11,12,0,103,-7,1,1025,NE,1.79,0,0
934,2013,11,12,1,125,-7,0,1025,cv,0.89,0,0
18639,2013,11,12,2,123,-6,-1,1026,NW,0.89,0,0
14268,2013,11,12,3,135,-5,0,1025,cv,0.89,0,0
9790,2013,11,12,4,150,-6,-1,1025,NW,1.79,0,0
2822,2013,11,12,5,102,-7,-1,1025,NW,5.81,0,0
33817,2013,11,12,6,89,-7,-1,1025,NW,8.94,0,0
43306,2013,11,12,7,58,-7,1,1026,NW,12.07,0,0
41468,2013,11,12,8,45,-6,4,1026,NW,13.86,0,0
27141,2013,11,12,9,52,-7,8,1026,NW,15.65,0,0
19575,2013,11,12,10,45,-9,11,1027,NE,1.79,0,0
11024,2013,11,12,11,38,-9,13,1026,NE,4.92,0,0
5041,2013,11,12,12,18,-10,15,1025,cv,1.79,0,0
29854,2013,11,12,13,25,-10,16,1024,NW,1.79,0,0
34140,2013,11,12,14,24,-10,15,1023,NE,1.79,0,0
30881,2013,11,12,15,15,-9,15,1023,NE,4.92,0,0
4113,2013,11,12,16,14,-10,14,1023,cv,0.89,0,0
16096,2013,11,12,17,17,-9,11,1023,cv,1.78,0,0
7746,2013,11,12,18,36,-6,7,1023,SE,0.89,0,0
26046,2013,11,12,19,49,-5,7,1024,SE,2.68,0,0
39374,2013,11,12,20,55,-7,8,1024,SE,4.47,0,0
37190,2013,11,12,21,54,-7,8,1025,SE,6.26,0,0
18553,2013,11,12,22,73,-6,5,1025,SE,8.05,0,0
42710,2013,11,12,23,82,-5,4,1025,cv,0.89,0,0
23072,2013,11,13,0,76,-5,4,1025,SE,1.79,0,0
28240,2013,11,13,1,90,-4,4,1025,SE,3.58,0,0
4793,2013,11,13,2,106,-4,3,1024,SE,4.47,0,0
35682,2013,11,13,3,124,-3,3,1024,cv,0.89,0,0
27723,2013,11,13,4,123,-3,2,1023,cv,1.78,0,0
5114,2013,11,13,5,128,-2,3,1023,SE,0.89,0,0
23178,2013,11,13,6,132,-3,1,1023,NW,0.89,0,0
635,2013,11,13,7,155,-2,2,1023,NE,0.89,0,0
29095,2013,11,13,8,163,-2,3,1023,NE,1.78,0,0
28781,2013,11,13,9,157,-1,5,1023,cv,0.89,0,0
33746,2013,11,13,10,160,-1,6,1023,cv,1.78,0,0
22356,2013,11,13,11,185,-2,7,1022,SE,0.89,0,0
6457,2013,11,13,12,189,-1,8,1021,cv,0.89,0,0
41575,2013,11,13,13,198,-2,8,1020,cv,1.78,0,0
