,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
38539,2013,12,2,15,71.0,-15,11.0,1017.0,cv,2.67,0,0
38540,2014,11,24,15,22.0,-13,12.0,1025.0,SE,3.13,0,0
38541,2013,3,25,17,115.0,-10,11.0,1018.0,SE,10.28,0,0
38542,2010,11,26,8,94.0,-9,-6.0,1020.0,cv,0.89,0,0
38543,2014,12,29,9,141.0,-10,-2.0,1014.0,cv,1.78,0,0
38544,2013,2,8,2,12.0,-24,-10.0,1040.0,NE,31.3,0,0
38545,2013,5,15,20,53.0,8,22.0,1015.0,SE,29.95,0,0
38546,2013,1,16,22,26.0,-17,-4.0,1037.0,NW,19.23,0,0
38547,2012,3,25,15,35.0,-11,15.0,1021.0,SE,10.28,0,0
38548,2010,7,19,5,275.0,23,25.0,1006.0,SE,50.52,0,0
38549,2014,5,22,3,178.0,15,20.0,1005.0,cv,0.89,0,0
38550,2013,6,16,14,201.0,20,21.0,1002.0,NE,1.79,0,4
38551,2010,4,20,22,55.0,-2,15.0,1022.0,SE,9.84,0,0
38552,2014,3,11,13,234.0,-5,12.0,1016.0,cv,1.78,0,0
38553,2012,8,7,22,79.0,25,28.0,1006.0,cv,0.89,0,0
38554,2014,12,25,23,69.0,-11,-2.0,1033.0,SE,2.68,0,0
38555,2013,3,29,10,117.0,-8,9.0,1023.0,NE,4.02,0,0
38556,2013,3,10,4,18.0,-12,-4.0,1027.0,NE,0.89,0,0
38557,2014,6,18,15,47.0,16,31.0,1001.0,SE,3.13,0,0
38558,2014,4,21,6,46.0,2,10.0,1017.0,NW,8.05,0,0
38559,2011,12,28,15,99.0,-9,4.0,1030.0,SE,9.83,0,0
38560,2013,10,26,5,36.0,-3,2.0,1024.0,NW,21.46,0,0
38561,2014,12,6,11,30.0,-20,2.0,1028.0,NE,9.83,0,0
38562,2012,11,26,5,13.0,-12,-1.0,1022.0,NW,35.76,0,0
38563,2013,1,25,2,47.0,-18,-10.0,1026.0,NW,3.13,0,0
38564,2012,10,6,6,95.0,9,10.0,1025.0,NW,7.15,0,0
38565,2011,6,1,17,18.0,4,31.0,1006.0,SE,7.15,0,0
38566,2010,10,2,19,6.0,8,17.0,1014.0,NW,104.16,0,0
38567,2013,8,19,16,12.0,7,34.0,1008.0,cv,0.89,0,0
38568,2011,9,8,13,24.0,14,20.0,1012.0,SE,4.02,0,0
38569,2011,3,8,12,17.0,-17,8.0,1023.0,cv,1.79,0,0
38570,2010,3,13,18,58.0,-11,6.0,1024.0,SE,42.0,0,0
38571,2013,9,25,3,8.0,2,7.0,1022.0,cv,0.89,0,0
38572,2013,7,23,11,18.0,15,29.0,1000.0,cv,3.13,0,0
38573,2012,2,2,14,14.0,-24,-2.0,1034.0,NE,3.13,0,0
38574,2012,4,22,11,160.0,10,18.0,1004.0,cv,1.78,0,0
38575,2011,9,1,18,20.0,12,25.0,1009.0,SE,23.23,0,0
38576,2011,12,1,20,209.0,-4,-1.0,1027.0,SE,1.79,0,0
38577,2010,4,14,8,25.0,-10,5.0,1030.0,NE,3.13,0,0
38578,2014,11,29,16,393.0,2,4.0,1019.0,NE,0.89,0,0
38579,2014,12,25,18,38.0,-13,-1.0,1032.0,cv,1.78,0,0
38580,2014,3,8,12,205.0,-6,6.0,1023.0,cv,4.47,0,0
38581,2013,9,17,9,84.0,15,21.0,1014.0,NW,6.71,0,0
38582,2013,3,13,10,16.0,-15,5.0,1031.0,NE,13.86,0,0
38583,2010,4,13,8,19.0,-17,6.0,1028.0,NW,199.38,0,0
38584,2012,2,15,20,133.0,-11,-4.0,1027.0,NE,1.79,0,0
38585,2010,11,15,12,45.0,-8,0.0,1035.0,NW,237.92,0,0
38586,2014,7,20,23,48.0,23,32.0,1001.0,SE,72.86,0,0
38587,2010,8,28,1,94.0,17,21.0,1012.0,SE,0.89,0,0
38588,2013,11,10,9,10.0,-28,3.0,1032.0,NW,145.27,0,0
38589,2011,9,16,5,22.0,17,17.0,1012.0,cv,0.89,0,0
38590,2014,3,4,23,7.0,-23,0.0,1030.0,NW,105.5,0,0
38591,2014,9,8,5,5.0,9,18.0,1011.0,NW,3.13,0,0
38592,2013,8,13,5,63.0,22,25.0,1006.0,SE,12.96,0,0
38593,2014,5,19,1,103.0,14,20.0,1007.0,NE,4.92,0,0
38594,2013,1,12,12,472.0,-9,-3.0,1022.0,SE,1.79,0,0
38595,2012,8,17,3,77.0,20,22.0,1009.0,SE,54.09,0,0
38596,2010,6,29,17,196.0,19,31.0,1001.0,SE,19.67,0,0
38597,2014,12,30,21,20.0,-12,4.0,1023.0,NW,21.9,0,0
38598,2011,7,30,4,40.0,21,21.0,1003.0,NW,4.02,0,20
38599,2013,10,5,3,346.0,11,13.0,1016.0,cv,0.89,0,0
38600,2010,11,26,2,94.0,-10,-5.0,1022.0,NW,7.6,0,0
38601,2013,9,3,10,66.0,16,24.0,1018.0,cv,1.78,0,0
38602,2011,12,26,8,79.0,-13,-9.0,1039.0,NW,3.13,0,0
38603,2013,2,1,20,27.0,-16,-2.0,1033.0,NE,13.41,0,0
38604,2012,12,25,18,,-23,-8.0,1038.0,NE,3.57,0,0
38605,2011,6,6,5,74.0,15,21.0,1001.0,SE,1.79,0,0
38606,2011,4,7,0,,4,11.0,1015.0,SE,61.25,0,0
38607,2011,10,6,19,,7,14.0,1018.0,SE,12.07,0,0
38608,2012,6,1,10,55.0,13,18.0,1014.0,NE,3.58,0,0
38609,2013,6,4,21,103.0,17,19.0,1013.0,NE,3.58,0,0
38610,2013,10,14,17,8.0,-8,12.0,1029.0,NE,64.36,0,0
38611,2013,10,29,18,38.0,-4,10.0,1027.0,SE,5.37,0,0
38612,2011,2,1,20,42.0,-22,3.0,1021.0,NW,46.04,0,0
38613,2012,7,3,12,18.0,15,34.0,996.0,NE,4.92,0,0
38614,2013,8,23,17,18.0,13,33.0,1007.0,SE,1.79,0,0
38615,2011,11,7,3,63.0,1,4.0,1028.0,NW,6.71,0,0
38616,2010,4,24,17,103.0,4,23.0,1013.0,SE,54.55,0,0
38617,2014,8,14,5,28.0,15,17.0,1008.0,cv,0.89,0,0
38618,2014,2,4,20,71.0,-27,-4.0,1028.0,SE,1.78,0,0
38619,2012,1,16,12,,-10,-2.0,1020.0,NW,1.79,0,0
38620,2012,11,11,8,9.0,-12,3.0,1013.0,NW,132.3,0,0
38621,2010,7,24,1,84.0,23,28.0,1009.0,SE,47.84,0,0
38622,2012,6,17,2,58.0,17,19.0,1004.0,NW,3.13,0,0
38623,2012,12,12,7,172.0,-5,-4.0,1030.0,SE,26.83,0,0
38624,2012,2,3,1,61.0,-24,-14.0,1030.0,NW,4.02,0,0
38625,2011,10,23,3,408.0,12,13.0,1016.0,SE,1.79,0,0
38626,2012,5,1,22,78.0,9,19.0,1011.0,SE,46.95,0,0
38627,2012,9,5,21,41.0,14,19.0,1018.0,SE,40.23,0,0
38628,2012,7,30,15,48.0,22,28.0,1004.0,cv,0.89,0,0
38629,2010,10,26,4,6.0,-12,1.0,1041.0,NW,14.76,0,0
38630,2010,1,18,11,137.0,-9,-3.0,1028.0,NW,13.41,0,0
38631,2013,2,12,7,138.0,-10,-9.0,1027.0,SE,0.89,0,0
38632,2010,6,22,16,,15,29.0,1005.0,SE,36.21,0,0
38633,2012,6,3,10,242.0,20,22.0,1006.0,cv,0.45,0,2
38634,2011,4,29,19,172.0,13,15.0,999.0,SE,31.3,0,0
38635,2014,6,17,6,28.0,18,19.0,1004.0,NE,1.79,0,0
38636,2014,10,19,18,169.0,13,16.0,1014.0,NE,0.89,0,0
38637,2013,11,25,13,13.0,-17,7.0,1018.0,NW,137.69,0,0
38638,2012,9,28,21,5.0,-6,18.0,1019.0,NW,236.49,0,0
38639,2013,1,20,17,122.0,-4,-2.0,1029.0,cv,3.56,0,0
38640,2011,3,27,8,21.0,-16,10.0,1026.0,NW,80.92,0,0
38641,2012,6,9,6,197.0,19,22.0,1000.0,SE,1.79,0,0
38642,2014,3,11,5,260.0,-5,-1.0,1017.0,NW,1.79,0,0
38643,2014,10,5,23,34.0,4,13.0,1027.0,cv,0.89,0,0
38644,2010,9,3,18,90.0,19,25.0,1012.0,NE,1.79,0,0
38645,2011,7,15,13,83.0,22,29.0,1006.0,SE,3.58,0,0
38646,2014,12,12,7,7.0,-19,-2.0,1029.0,NW,68.39,0,0
38647,2011,9,1,15,22.0,13,28.0,1010.0,SE,11.17,0,0
38648,2014,11,25,14,199.0,-1,8.0,1018.0,cv,7.14,0,0
38649,2011,2,16,19,211.0,-6,-1.0,1021.0,SE,4.47,0,0
38650,2013,1,25,12,53.0,-19,-3.0,1024.0,cv,1.79,0,0
38651,2013,2,20,22,68.0,-14,-3.0,1029.0,SE,4.91,0,0
38652,2012,3,9,4,93.0,-9,-5.0,1029.0,cv,0.89,0,0
38653,2010,6,8,12,,14,30.0,1014.0,cv,2.68,0,0
38654,2013,4,5,22,8.0,-9,4.0,1023.0,NW,108.63,0,0
38655,2010,7,4,8,119.0,20,29.0,1001.0,NW,1.79,0,0
38656,2012,6,3,17,39.0,19,22.0,1004.0,NW,3.13,0,0
38657,2010,2,3,1,71.0,-21,-8.0,1030.0,cv,0.89,0,0
38658,2011,10,13,17,33.0,11,20.0,1009.0,SE,12.97,0,0
38659,2010,9,27,9,,1,19.0,1017.0,NW,16.1,0,0
38660,2010,8,31,6,72.0,18,20.0,1010.0,NW,2.68,0,0
38661,2011,2,14,23,89.0,-12,-8.0,1030.0,SE,2.68,0,0
38662,2014,7,26,8,137.0,20,27.0,1009.0,cv,1.78,0,0
38663,2014,4,19,20,59.0,4,11.0,1018.0,SE,48.73,0,0
38664,2012,8,10,23,76.0,20,25.0,1006.0,SE,27.73,0,0
38665,2011,4,2,14,63.0,-13,13.0,1028.0,cv,11.63,0,0
38666,2013,4,19,1,41.0,-2,8.0,1024.0,SE,7.6,0,0
38667,2014,1,11,7,135.0,-20,-11.0,1031.0,NW,4.02,0,0
38668,2010,4,26,20,14.0,-5,8.0,1012.0,NW,34.43,0,0
38669,2012,8,30,22,215.0,24,26.0,1009.0,SE,1.78,0,0
38670,2010,4,11,14,63.0,1,7.0,1017.0,cv,0.89,0,0
38671,2011,3,24,0,,-20,7.0,1024.0,NW,35.76,0,0
38672,2011,4,5,3,164.0,-6,8.0,1023.0,SE,60.78,0,0
38673,2013,10,12,4,57.0,5,9.0,1018.0,NW,7.6,0,0
38674,2011,4,7,8,,-2,13.0,1019.0,NW,14.75,0,0
38675,2010,4,15,23,225.0,1,5.0,1018.0,cv,0.89,0,0
38676,2011,6,14,2,156.0,17,23.0,1004.0,SE,37.55,0,0
38677,2011,1,1,6,,-20,-12.0,1034.0,NW,3.13,0,0
38678,2010,8,16,23,68.0,18,26.0,1007.0,SE,38.88,0,0
38679,2012,5,8,12,100.0,7,29.0,1008.0,NW,12.53,0,0
38680,2011,9,8,12,23.0,14,19.0,1013.0,cv,1.78,0,0
38681,2012,1,12,11,130.0,-14,-2.0,1026.0,NW,15.19,0,0
38682,2012,3,20,5,166.0,-2,-1.0,1024.0,NW,0.89,0,0
38683,2011,2,5,4,63.0,-11,-7.0,1023.0,cv,0.89,0,0
38684,2011,2,3,1,348.0,-17,-3.0,1024.0,NW,111.75,0,0
38685,2014,11,14,10,24.0,-11,9.0,1028.0,cv,1.79,0,0
38686,2012,5,28,10,130.0,14,27.0,1013.0,SE,1.79,0,0
38687,2014,3,18,15,79.0,-7,14.0,1022.0,SE,31.74,0,0
38688,2014,12,1,18,9.0,-23,-3.0,1032.0,NW,365.24,0,0
38689,2011,6,12,6,10.0,15,19.0,1007.0,NE,0.89,0,0
38690,2012,12,15,9,172.0,0,1.0,1023.0,NE,0.89,0,0
38691,2010,11,4,4,95.0,-1,3.0,1022.0,NW,12.97,0,0
38692,2010,1,22,14,30.0,-19,-2.0,1033.0,NW,114.87,0,0
38693,2010,5,22,22,106.0,12,19.0,1006.0,cv,0.89,0,0
38694,2013,2,13,16,334.0,-6,5.0,1019.0,SE,13.86,0,0
38695,2014,10,20,8,203.0,12,13.0,1017.0,cv,0.89,0,0
38696,2012,12,26,11,,-17,-9.0,1037.0,cv,1.78,0,0
38697,2011,6,15,21,198.0,17,22.0,1004.0,cv,0.89,0,0
38698,2012,7,28,11,128.0,26,28.0,1002.0,SE,23.7,0,0
38699,2013,8,28,19,72.0,21,24.0,998.0,cv,7.12,0,0
38700,2012,9,3,8,13.0,11,21.0,1013.0,NE,31.28,0,0
38701,2011,6,13,0,52.0,16,23.0,1006.0,SE,3.13,0,0
38702,2012,12,6,0,26.0,-17,-10.0,1024.0,SE,1.78,0,0
38703,2012,2,4,16,69.0,-24,1.0,1024.0,SE,6.71,0,0
38704,2014,9,10,9,112.0,16,23.0,1015.0,cv,2.67,0,0
38705,2010,8,1,5,48.0,21,24.0,1007.0,SE,12.52,0,0
38706,2012,8,21,6,,10,19.0,1013.0,NW,28.62,0,0
38707,2010,1,14,18,94.0,-14,-3.0,1026.0,NW,5.81,0,0
38708,2014,12,3,20,9.0,-22,-2.0,1028.0,NW,105.5,0,0
38709,2013,1,3,4,20.0,-28,-12.0,1046.0,NW,384.01,0,0
38710,2012,11,29,3,145.0,-10,-6.0,1024.0,cv,0.89,0,0
38711,2010,8,11,4,122.0,23,24.0,1005.0,SE,7.16,0,0
38712,2013,2,25,19,143.0,-3,-2.0,1025.0,NW,12.97,0,0
38713,2011,9,5,14,101.0,16,29.0,1013.0,SE,18.33,0,0
38714,2014,3,24,12,270.0,0,16.0,1014.0,cv,4.46,0,0
38715,2014,5,18,8,89.0,9,21.0,1011.0,cv,0.89,0,0
38716,2014,7,15,3,29.0,15,26.0,1004.0,SE,23.25,0,0
38717,2014,11,18,1,138.0,-7,-2.0,1030.0,NW,1.78,0,0
38718,2012,11,13,4,14.0,-16,2.0,1017.0,NW,125.59,0,0
38719,2013,2,26,16,196.0,-7,11.0,1017.0,SE,9.83,0,0
38720,2014,2,21,21,330.0,-6,-1.0,1029.0,NE,0.89,0,0
38721,2014,8,25,14,7.0,8,32.0,1010.0,cv,1.79,0,0
38722,2012,2,17,22,18.0,-20,-4.0,1034.0,NW,322.34,0,0
38723,2011,10,18,18,87.0,8,14.0,1022.0,SE,7.6,0,0
38724,2012,12,8,11,14.0,-27,-6.0,1029.0,NW,161.81,0,0
38725,2013,4,24,11,73.0,2,21.0,1010.0,cv,3.13,0,0
38726,2012,5,14,16,30.0,-7,27.0,1005.0,NW,28.6,0,0
38727,2010,6,23,23,69.0,11,25.0,1009.0,SE,11.18,0,0
38728,2014,11,30,17,14.0,-26,3.0,1024.0,NW,112.22,0,0
38729,2014,2,4,19,50.0,-27,-4.0,1028.0,SE,0.89,0,0
38730,2010,4,21,4,30.0,-1,12.0,1022.0,NW,0.89,0,0
38731,2012,2,8,5,10.0,-25,-9.0,1029.0,NW,131.42,0,0
38732,2012,9,30,7,29.0,7,11.0,1020.0,NW,11.18,0,0
38733,2014,6,9,15,17.0,7,30.0,1003.0,SE,3.13,0,0
38734,2012,6,17,8,49.0,16,25.0,1004.0,SE,1.79,0,0
38735,2013,10,30,11,37.0,-2,11.0,1029.0,cv,1.78,0,0
38736,2013,1,19,4,285.0,-12,-6.0,1027.0,cv,0.45,0,0
38737,2013,6,10,17,18.0,12,25.0,1011.0,SE,5.81,0,0
38738,2013,10,21,5,106.0,1,4.0,1023.0,NW,0.89,0,0
38739,2012,12,24,22,,-24,-9.0,1032.0,NW,38.89,0,0
38740,2014,8,26,5,23.0,13,16.0,1013.0,NW,6.71,0,0
38741,2012,2,19,11,80.0,-20,2.0,1026.0,NW,1.79,0,0
38742,2011,4,10,16,11.0,-19,19.0,1020.0,NW,14.3,0,0
38743,2010,5,25,15,45.0,4,31.0,1009.0,cv,1.79,0,0
38744,2013,5,17,4,98.0,11,17.0,1013.0,SE,3.58,0,0
38745,2014,4,16,20,91.0,-6,18.0,1011.0,SE,7.15,0,0
38746,2014,2,15,12,279.0,-8,1.0,1025.0,SE,3.58,0,0
38747,2012,5,24,18,19.0,-1,26.0,1008.0,SE,3.58,0,0
38748,2014,3,5,1,10.0,-21,-4.0,1030.0,NW,114.44,0,0
38749,2014,5,24,15,84.0,19,21.0,1007.0,NE,1.79,0,0
38750,2010,6,16,18,109.0,15,26.0,1001.0,NW,9.83,0,1
38751,2013,2,12,20,162.0,-10,1.0,1024.0,SE,33.97,0,0
38752,2011,10,16,16,4.0,-3,21.0,1013.0,NW,55.41,0,0
38753,2013,12,31,3,129.0,-16,-5.0,1012.0,NW,1.79,0,0
38754,2012,1,3,0,14.0,-19,-4.0,1032.0,NW,127.41,0,0
38755,2010,4,16,13,289.0,3,14.0,1017.0,SE,5.81,0,0
38756,2014,12,7,8,72.0,-5,-2.0,1026.0,SE,3.58,0,0
38757,2010,5,3,11,151.0,4,23.0,1010.0,SE,7.15,0,0
38758,2014,8,31,13,55.0,20,26.0,1013.0,SE,1.79,0,0
38759,2014,8,16,7,33.0,19,22.0,1009.0,cv,0.45,0,0
38760,2011,6,8,12,14.0,13,31.0,999.0,NW,16.54,0,0
38761,2012,5,22,20,68.0,12,25.0,1007.0,SE,47.82,0,0
38762,2013,9,1,15,42.0,9,30.0,1011.0,SE,1.79,0,0
38763,2014,8,12,13,21.0,12,33.0,1006.0,SE,9.39,0,0
38764,2012,2,11,16,40.0,-23,5.0,1026.0,NE,8.94,0,0
38765,2013,3,16,10,295.0,0,11.0,1026.0,NW,17.44,0,0
38766,2010,11,10,4,114.0,-4,-2.0,1019.0,NW,8.04,0,0
38767,2013,7,12,20,64.0,23,27.0,1005.0,SE,25.93,0,0
38768,2010,2,16,0,146.0,-17,-11.0,1034.0,NW,4.92,0,0
38769,2010,1,28,18,14.0,-22,0.0,1027.0,NW,99.23,0,0
38770,2014,4,26,16,42.0,3,22.0,1019.0,SE,3.58,0,0
38771,2014,8,20,0,73.0,19,25.0,1010.0,SE,40.67,0,0
38772,2012,11,29,17,49.0,-17,1.0,1022.0,SE,2.68,0,0
38773,2013,3,11,5,110.0,-8,-1.0,1023.0,SE,2.68,0,0
38774,2010,2,2,6,96.0,-11,-9.0,1028.0,cv,0.89,0,0
38775,2012,12,27,23,,-14,-11.0,1027.0,NW,0.89,0,0
38776,2013,9,10,12,9.0,4,29.0,1013.0,NW,14.31,0,0
38777,2011,8,13,20,130.0,25,28.0,1000.0,SE,52.33,0,0
38778,2013,2,23,4,113.0,-13,-7.0,1028.0,NW,2.68,0,0
38779,2012,6,23,8,159.0,21,24.0,1003.0,SE,6.71,0,0
38780,2011,11,6,11,36.0,0,11.0,1029.0,NE,6.71,0,0
38781,2013,1,20,4,53.0,-11,-3.0,1032.0,cv,2.23,0,0
38782,2011,9,23,16,104.0,9,26.0,1013.0,SE,19.21,0,0
38783,2012,3,21,7,217.0,-1,0.0,1021.0,SE,1.79,0,0
38784,2014,3,30,18,18.0,-11,24.0,1014.0,SE,8.94,0,0
38785,2014,6,12,21,44.0,17,28.0,1006.0,NW,4.02,0,0
38786,2011,5,29,21,114.0,16,26.0,1006.0,NW,3.13,0,0
38787,2012,7,5,5,93.0,21,22.0,1002.0,cv,0.89,0,2
38788,2012,6,12,18,3.0,8,29.0,997.0,NE,3.58,0,0
38789,2012,7,7,22,167.0,22,27.0,1001.0,SE,44.7,0,2
38790,2010,12,3,9,107.0,-11,-3.0,1025.0,SE,1.79,0,0
38791,2012,12,29,8,16.0,-20,-6.0,1031.0,NW,49.61,0,0
38792,2010,10,9,8,318.0,12,13.0,1012.0,NE,0.89,0,0
38793,2012,11,18,10,179.0,-2,5.0,1019.0,cv,0.89,0,0
38794,2013,1,21,14,104.0,-7,3.0,1028.0,NE,12.52,0,0
38795,2013,10,5,9,322.0,13,16.0,1020.0,cv,0.89,0,0
38796,2012,2,20,7,105.0,-18,-9.0,1021.0,NW,10.73,0,0
38797,2011,9,21,10,38.0,4,21.0,1017.0,NW,3.13,0,0
38798,2014,6,16,21,111.0,20,26.0,1001.0,cv,1.78,0,0
38799,2010,5,1,10,86.0,0,22.0,1009.0,NW,3.58,0,0
38800,2010,5,26,11,115.0,11,29.0,1014.0,SE,16.54,0,0
38801,2011,1,14,16,13.0,-22,-1.0,1032.0,NW,114.88,0,0
38802,2013,3,30,11,122.0,-6,8.0,1024.0,SE,9.39,0,0
38803,2012,5,11,2,263.0,11,23.0,1011.0,SE,4.02,0,0
38804,2011,5,30,16,26.0,7,31.0,1000.0,SE,4.92,0,0
38805,2012,3,9,3,112.0,-13,-4.0,1030.0,SE,6.26,0,0
38806,2011,2,19,0,264.0,-7,-3.0,1025.0,NE,0.89,0,0
38807,2013,9,12,21,204.0,18,22.0,1009.0,SE,6.71,0,0
38808,2011,11,19,22,22.0,-11,0.0,1028.0,NW,144.41,0,0
38809,2010,2,20,8,152.0,-11,-6.0,1014.0,cv,0.89,0,0
38810,2010,12,15,4,13.0,-28,-12.0,1037.0,NW,163.14,0,0
38811,2010,5,29,3,205.0,16,17.0,1007.0,SE,0.89,0,0
38812,2014,9,9,0,30.0,13,17.0,1009.0,cv,3.56,0,0
38813,2013,1,30,19,222.0,-4,-2.0,1026.0,NW,0.89,0,0
38814,2010,11,4,2,86.0,0,3.0,1023.0,NW,8.05,0,0
38815,2010,8,15,22,,15,25.0,1006.0,cv,0.89,0,0
38816,2011,4,11,23,50.0,-9,15.0,1017.0,SE,43.36,0,0
38817,2012,1,24,6,8.0,-22,-7.0,1029.0,NW,29.06,0,0
38818,2011,10,22,4,248.0,10,10.0,1018.0,NW,2.68,0,0
38819,2011,6,12,7,19.0,13,23.0,1008.0,NW,1.79,0,0
38820,2014,7,18,1,191.0,23,25.0,1006.0,cv,0.89,0,0
38821,2012,7,7,19,134.0,24,29.0,1000.0,SE,35.31,0,0
38822,2010,12,30,10,15.0,-23,-7.0,1025.0,NW,210.56,0,0
38823,2011,4,7,6,,6,9.0,1016.0,NW,3.13,0,0
38824,2013,1,4,15,69.0,-23,-3.0,1029.0,NW,3.13,0,0
38825,2014,7,27,13,120.0,17,34.0,1008.0,SE,8.05,0,0
38826,2014,10,3,20,177.0,14,16.0,1017.0,cv,1.78,0,0
38827,2014,3,22,3,75.0,-10,5.0,1015.0,NW,4.92,0,0
38828,2011,1,26,1,37.0,-22,-10.0,1039.0,NW,6.71,0,0
38829,2010,9,13,5,206.0,16,18.0,1012.0,cv,0.89,0,0
38830,2014,8,25,0,25.0,18,22.0,1010.0,SE,0.89,0,0
38831,2010,6,15,7,196.0,19,23.0,1003.0,NW,0.89,0,0
38832,2014,10,5,8,50.0,9,15.0,1025.0,NW,4.92,0,0
38833,2010,4,8,17,105.0,1,21.0,1003.0,SE,165.39,0,0
38834,2012,3,22,4,354.0,2,6.0,1020.0,cv,0.89,0,0
38835,2013,12,17,0,310.0,-12,-2.0,1031.0,NW,1.79,0,0
38836,2011,12,15,17,11.0,-21,-2.0,1036.0,NW,80.02,0,0
38837,2014,6,24,23,54.0,17,26.0,1003.0,SE,37.54,0,0
38838,2013,5,9,16,53.0,12,19.0,1008.0,SE,44.71,0,0
38839,2012,3,2,3,112.0,0,1.0,1026.0,SE,16.99,0,6
38840,2014,5,17,12,95.0,5,26.0,1013.0,SE,4.02,0,0
38841,2011,4,2,11,68.0,-6,11.0,1031.0,cv,3.58,0,0
38842,2011,8,2,2,,25,26.0,1006.0,SE,6.26,0,0
38843,2012,7,5,7,77.0,22,23.0,1003.0,SE,1.79,0,0
38844,2010,2,26,15,90.0,-6,5.0,1020.0,SE,8.04,0,0
38845,2010,8,18,23,103.0,20,22.0,1011.0,NW,10.28,0,10
38846,2013,12,17,7,89.0,-16,0.0,1032.0,NE,5.81,0,0
38847,2013,7,16,18,16.0,13,31.0,1001.0,SE,1.79,0,0
38848,2011,10,28,21,259.0,6,7.0,1024.0,cv,0.89,0,0
38849,2014,7,31,12,180.0,22,29.0,1007.0,SE,13.87,0,0
38850,2014,10,18,3,197.0,6,9.0,1017.0,NW,1.79,0,0
38851,2012,5,22,12,,15,26.0,1011.0,SE,7.15,0,0
38852,2013,10,23,0,73.0,4,8.0,1021.0,NE,7.15,0,0
38853,2011,1,23,13,21.0,-20,-3.0,1031.0,NW,180.17,0,0
38854,2011,4,10,9,15.0,-18,13.0,1025.0,NW,25.03,0,0
38855,2010,11,26,16,135.0,-12,4.0,1012.0,NW,1.79,0,0
38856,2011,4,29,2,,11,14.0,1000.0,SE,7.15,0,0
38857,2013,3,20,0,75.0,-1,-1.0,1022.0,SE,8.94,5,0
38858,2012,4,8,18,17.0,-14,24.0,1012.0,NW,97.46,0,0
38859,2011,6,8,5,6.0,16,19.0,997.0,NW,41.13,0,6
38860,2014,4,18,19,129.0,5,16.0,1019.0,SE,31.29,0,0
38861,2014,7,27,19,98.0,18,32.0,1004.0,SE,38.45,0,0
38862,2013,11,7,5,8.0,-11,7.0,1022.0,NW,146.19,0,0
38863,2014,2,16,16,185.0,-12,6.0,1029.0,SE,7.6,0,0
38864,2012,10,17,14,11.0,-12,18.0,1017.0,NW,36.21,0,0
38865,2012,12,1,4,43.0,-14,-9.0,1035.0,NE,1.78,0,0
38866,2010,11,30,1,267.0,-4,-3.0,1020.0,NW,9.39,0,0
38867,2011,11,14,14,129.0,-8,11.0,1024.0,SE,1.79,0,0
38868,2012,2,14,0,376.0,-10,-5.0,1023.0,NW,0.89,0,0
38869,2011,4,19,0,56.0,0,10.0,1020.0,SE,4.92,0,0
38870,2010,3,27,14,58.0,-10,9.0,1026.0,SE,39.33,0,0
38871,2012,10,7,10,85.0,11,17.0,1025.0,cv,0.89,0,0
38872,2014,2,12,6,141.0,-16,-9.0,1031.0,NW,15.65,0,0
38873,2013,5,2,5,72.0,5,14.0,1013.0,SE,52.75,0,0
38874,2010,3,22,21,27.0,-12,9.0,1020.0,NW,103.24,0,0
38875,2012,10,20,20,311.0,10,15.0,1021.0,SE,6.71,0,0
38876,2011,10,29,19,167.0,8,9.0,1020.0,SE,21.02,0,0
38877,2012,11,16,6,175.0,0,0.0,1023.0,cv,1.78,0,0
38878,2010,7,27,12,176.0,24,34.0,1005.0,SE,11.17,0,0
38879,2013,6,16,12,196.0,20,23.0,1003.0,SE,22.36,0,2
38880,2010,9,16,5,176.0,21,24.0,1010.0,SE,66.17,0,2
38881,2014,1,2,16,146.0,-10,6.0,1016.0,cv,5.8,0,0
38882,2013,10,9,12,108.0,11,16.0,1011.0,NE,1.79,0,0
38883,2011,10,18,5,102.0,5,5.0,1025.0,NW,0.89,0,0
38884,2011,9,17,9,18.0,4,17.0,1021.0,NW,10.28,0,0
38885,2010,10,24,8,218.0,12,13.0,1020.0,NE,7.6,0,8
38886,2010,11,6,6,147.0,1,2.0,1017.0,cv,0.89,0,0
38887,2011,6,19,6,235.0,20,21.0,1008.0,SE,0.89,0,0
38888,2014,9,4,22,49.0,17,24.0,1006.0,SE,1.79,0,0
38889,2013,2,3,5,191.0,-6,-3.0,1023.0,SE,1.79,0,0
38890,2013,3,21,8,104.0,-4,1.0,1013.0,SE,3.13,0,0
38891,2013,3,17,20,480.0,3,7.0,1002.0,NE,1.79,0,0
38892,2010,8,28,20,55.0,18,24.0,1009.0,SE,14.76,0,0
38893,2011,4,12,10,88.0,-4,18.0,1016.0,cv,3.57,0,0
38894,2014,9,12,3,147.0,19,20.0,1014.0,cv,2.67,0,0
38895,2010,12,1,6,239.0,-1,1.0,1015.0,SE,1.79,0,0
38896,2014,2,27,16,17.0,-19,8.0,1028.0,NE,1.79,0,0
38897,2013,2,18,15,31.0,-19,4.0,1025.0,SE,7.15,0,0
38898,2010,1,11,21,27.0,-23,-10.0,1033.0,NW,91.64,0,0
38899,2012,5,27,20,138.0,15,25.0,1009.0,SE,53.2,0,0
